X590
Integration time [ms]: 40000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 0604028U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 852.18;11800.000; 1904.000;    0.000
 852.32;11112.000; 2536.000;    0.000
 852.47;13428.000; 2456.000;    0.000
 852.61;12112.000; 1920.000;    0.000
 852.76;11068.000; 1844.000;    0.000
 852.90;15156.000; 2448.000;    0.000
 853.05;20240.000; 2796.000;    0.000
 853.19;12188.000; 1872.000;    0.000
 853.34;15880.000; 1908.000;    0.000
 853.48;13352.000; 2348.000;    0.000
 853.63;16440.000; 2672.000;    0.000
 853.77; 8784.000; 1896.000;    0.000
 853.92;13300.000; 1860.000;    0.000
 854.06;12616.000; 2184.000;    0.000
 854.21;15712.000; 2596.000;    0.000
 854.35; 9980.000; 1832.000;    0.000
 854.50;15180.000; 1892.000;    0.000
 854.64;15664.000; 2436.000;    0.000
 854.79;13188.000; 2484.000;    0.000
 854.93;13020.000; 1964.000;    0.000
 855.08;17052.000; 1924.000;    0.000
 855.22;18660.000; 2728.000;    0.000
 855.37;15580.000; 2516.000;    0.000
 855.51;10996.000; 1856.000;    0.000
 855.66;13500.000; 1820.000;    0.000
 855.80;14132.000; 2444.000;    0.000
 855.95;12688.000; 2760.000;    0.000
 856.09;20684.000; 1916.000;    0.000
 856.24;10624.000; 1884.000;    0.000
 856.38;13512.000; 2068.000;    0.000
 856.53;15920.000; 2336.000;    0.000
 856.67;10516.000; 1840.000;    0.000
 856.82;13500.000; 1852.000;    0.000
 856.96;10644.000; 2308.000;    0.000
 857.11;21652.000; 2656.000;    0.000
 857.25; 9164.000; 1784.000;    0.000
 857.40;10232.000; 1808.000;    0.000
 857.54;18136.000; 2512.000;    0.000
 857.69;13944.000; 2248.000;    0.000
 857.83;13588.000; 1884.000;    0.000
 857.98;28408.000; 2044.000;    0.000
 858.12;12316.000; 2276.000;    0.000
 858.27;13784.000; 2588.000;    0.000
 858.41;12592.000; 1988.000;    0.000
 858.56;12088.000; 1864.000;    0.000
 858.70;10608.000; 2220.000;    0.000
 858.85;12136.000; 2304.000;    0.000
 858.99; 7856.000; 1880.000;    0.000
 859.13;14384.000; 1756.000;    0.000
 859.28;17216.000; 2392.000;    0.000
 859.42;15712.000; 2540.000;    0.000
 859.57;11672.000; 1936.000;    0.000
 859.71; 8512.000; 1772.000;    0.000
 859.86;17228.000; 2428.000;    0.000
 860.00;17544.000; 2276.000;    0.000
 860.15; 7688.000; 1872.000;    0.000
 860.29;13844.000; 1876.000;    0.000
 860.44;22340.000; 2388.000;    0.000
 860.58;22156.000; 3084.000;    0.000
 860.73;13156.000; 2100.000;    0.000
 860.87;16384.000; 1980.000;    0.000
 861.02;11612.000; 2284.000;    0.000
 861.16;14756.000; 2804.000;    0.000
 861.30;14788.000; 1888.000;    0.000
 861.45;10564.000; 1772.000;    0.000
 861.59;10792.000; 2404.000;    0.000
 861.74;14552.000; 2380.000;    0.000
 861.88;13248.000; 1916.000;    0.000
 862.03;11268.000; 1904.000;    0.000
 862.17;12620.000; 2516.000;    0.000
 862.32;12100.000; 2536.000;    0.000
 862.46;17768.000; 2044.000;    0.000
 862.60;13460.000; 1900.000;    0.000
 862.75;16928.000; 2612.000;    0.000
 862.89;14256.000; 2796.000;    0.000
 863.04;11188.000; 1880.000;    0.000
 863.18;13204.000; 1912.000;    0.000
 863.33;13008.000; 2628.000;    0.000
 863.47;15392.000; 2732.000;    0.000
 863.62; 9508.000; 1936.000;    0.000
 863.76;10960.000; 1908.000;    0.000
 863.90;18956.000; 2600.000;    0.000
 864.05;17240.000; 2616.000;    0.000
 864.19;20080.000; 2108.000;    0.000
 864.34;10324.000; 1852.000;    0.000
 864.48;13252.000; 2500.000;    0.000
 864.63; 9524.000; 2412.000;    0.000
 864.77;12732.000; 1956.000;    0.000
 864.91;16556.000; 1944.000;    0.000
 865.06;13140.000; 2152.000;    0.000
 865.20;20664.000; 2440.000;    0.000
 865.35;13724.000; 1916.000;    0.000
 865.49;13460.000; 1900.000;    0.000
 865.64;14232.000; 2212.000;    0.000
 865.78;12592.000; 2792.000;    0.000
 865.92; 9868.000; 1852.000;    0.000
 866.07;17672.000; 1912.000;    0.000
 866.21;17136.000; 2308.000;    0.000
 866.36;23020.000; 2740.000;    0.000
 866.50;14972.000; 1848.000;    0.000
 866.65;21512.000; 2012.000;    0.000
 866.79;11524.000; 2552.000;    0.000
 866.93;12104.000; 2580.000;    0.000
 867.08;10884.000; 1832.000;    0.000
 867.22;23152.000; 2008.000;    0.000
 867.37;15352.000; 2728.000;    0.000
 867.51;16488.000; 2684.000;    0.000
 867.65;13716.000; 2072.000;    0.000
 867.80;18800.000; 1912.000;    0.000
 867.94;13912.000; 2248.000;    0.000
 868.09;15412.000; 2116.000;    0.000
 868.23;13344.000; 1980.000;    0.000
 868.37;10776.000; 1944.000;    0.000
 868.52;10764.000; 2256.000;    0.000
 868.66;13428.000; 2596.000;    0.000
 868.81;10220.000; 1884.000;    0.000
 868.95;17780.000; 1872.000;    0.000
 869.09;12136.000; 2536.000;    0.000
 869.24;18052.000; 3140.000;    0.000
 869.38;17908.000; 1952.000;    0.000
 869.53;13500.000; 1868.000;    0.000
 869.67;11364.000; 2164.000;    0.000
 869.81;16540.000; 2316.000;    0.000
 869.96;16448.000; 1892.000;    0.000
 870.10;18904.000; 2024.000;    0.000
 870.25;12388.000; 2676.000;    0.000
 870.39;13336.000; 2492.000;    0.000
 870.53;11100.000; 1912.000;    0.000
 870.68;11596.000; 1744.000;    0.000
 870.82;11264.000; 2348.000;    0.000
 870.97;13068.000; 2400.000;    0.000
 871.11;18640.000; 1972.000;    0.000
 871.25;13348.000; 1840.000;    0.000
 871.40;15680.000; 2604.000;    0.000
 871.54;21084.000; 2620.000;    0.000
 871.68;10940.000; 1788.000;    0.000
 871.83;11176.000; 1780.000;    0.000
 871.97;11664.000; 2544.000;    0.000
 872.12;15544.000; 2988.000;    0.000
 872.26;11376.000; 1948.000;    0.000
 872.40;10988.000; 1900.000;    0.000
 872.55;11200.000; 2496.000;    0.000
 872.69;14916.000; 2680.000;    0.000
 872.83;11272.000; 1944.000;    0.000
 872.98;12108.000; 1824.000;    0.000
 873.12;11472.000; 2248.000;    0.000
 873.27;19876.000; 2432.000;    0.000
 873.41;14004.000; 1988.000;    0.000
 873.55;18676.000; 1916.000;    0.000
 873.70;16068.000; 2440.000;    0.000
 873.84;16284.000; 2388.000;    0.000
 873.98;12380.000; 1848.000;    0.000
 874.13;17692.000; 1912.000;    0.000
 874.27;14852.000; 2372.000;    0.000
 874.41;14792.000; 2552.000;    0.000
 874.56;25652.000; 2072.000;    0.000
 874.70; 9544.000; 1808.000;    0.000
 874.85;22696.000; 2776.000;    0.000
 874.99;15216.000; 2176.000;    0.000
 875.13; 9764.000; 1784.000;    0.000
 875.28;12636.000; 1800.000;    0.000
 875.42;21436.000; 2516.000;    0.000
 875.56;18516.000; 2512.000;    0.000
 875.71; 9064.000; 1876.000;    0.000
 875.85;20056.000; 2080.000;    0.000
 875.99;13656.000; 2368.000;    0.000
 876.14;11848.000; 2388.000;    0.000
 876.28;20112.000; 2020.000;    0.000
 876.42; 7392.000; 1844.000;    0.000
 876.57;19524.000; 2264.000;    0.000
 876.71;14920.000; 2632.000;    0.000
 876.85;15728.000; 1944.000;    0.000
 877.00; 6816.000; 1844.000;    0.000
 877.14; 9260.000; 2280.000;    0.000
 877.28;19512.000; 2440.000;    0.000
 877.43;13208.000; 1868.000;    0.000
 877.57;13592.000; 1876.000;    0.000
 877.71;11532.000; 2872.000;    0.000
 877.86;16396.000; 2548.000;    0.000
 878.00;11196.000; 1900.000;    0.000
 878.14;10492.000; 1864.000;    0.000
 878.29;13084.000; 2432.000;    0.000
 878.43;22340.000; 2700.000;    0.000
 878.57;12052.000; 1920.000;    0.000
 878.72;12876.000; 1752.000;    0.000
 878.86;17648.000; 2456.000;    0.000
 879.00;12956.000; 2492.000;    0.000
 879.15;11688.000; 1920.000;    0.000
 879.29;11392.000; 1812.000;    0.000
 879.43;11320.000; 2456.000;    0.000
 879.58;13052.000; 2264.000;    0.000
 879.72;15400.000; 1948.000;    0.000
 879.86;16120.000; 1852.000;    0.000
 880.01;23772.000; 2836.000;    0.000
 880.15;16788.000; 2552.000;    0.000
 880.29;15808.000; 2064.000;    0.000
 880.44;11260.000; 1812.000;    0.000
 880.58;10920.000; 2264.000;    0.000
 880.72;18364.000; 2548.000;    0.000
 880.87;16916.000; 1960.000;    0.000
 881.01; 7820.000; 1832.000;    0.000
 881.15;13984.000; 2540.000;    0.000
 881.29;17016.000; 2592.000;    0.000
 881.44; 9764.000; 1932.000;    0.000
 881.58;14644.000; 1816.000;    0.000
 881.72;11876.000; 2412.000;    0.000
 881.87;15672.000; 2576.000;    0.000
 882.01;15756.000; 1892.000;    0.000
 882.15;11696.000; 1836.000;    0.000
 882.30;13056.000; 2452.000;    0.000
 882.44;14140.000; 2724.000;    0.000
 882.58; 6256.000; 1728.000;    0.000
 882.73;21356.000; 1964.000;    0.000
 882.87;13456.000; 2292.000;    0.000
 883.01;15884.000; 2908.000;    0.000
 883.15;12140.000; 1880.000;    0.000
 883.30;11752.000; 1820.000;    0.000
 883.44;16000.000; 2724.000;    0.000
 883.58;15372.000; 2536.000;    0.000
 883.73;16320.000; 1912.000;    0.000
 883.87;14764.000; 1964.000;    0.000
 884.01;13280.000; 2376.000;    0.000
 884.15;17512.000; 2524.000;    0.000
 884.30;20684.000; 2056.000;    0.000
 884.44;14864.000; 1868.000;    0.000
 884.58;16636.000; 2320.000;    0.000
 884.73;17500.000; 2632.000;    0.000
 884.87;10496.000; 1916.000;    0.000
 885.01;18920.000; 1920.000;    0.000
 885.15;17060.000; 2360.000;    0.000
 885.30;16920.000; 2712.000;    0.000
 885.44;13920.000; 1904.000;    0.000
 885.58;14372.000; 1852.000;    0.000
 885.73;13556.000; 2640.000;    0.000
 885.87;14260.000; 2532.000;    0.000
 886.01; 9624.000; 1828.000;    0.000
 886.15;20236.000; 1908.000;    0.000
 886.30;15368.000; 2344.000;    0.000
 886.44;14056.000; 2388.000;    0.000
 886.58;10960.000; 1840.000;    0.000
 886.72;14652.000; 1764.000;    0.000
 886.87;11328.000; 2180.000;    0.000
 887.01;16236.000; 2684.000;    0.000
 887.15;11904.000; 1952.000;    0.000
 887.29;14776.000; 1852.000;    0.000
 887.44;12696.000; 2544.000;    0.000
 887.58;18552.000; 2696.000;    0.000
 887.72; 9868.000; 1856.000;    0.000
 887.87;12652.000; 1820.000;    0.000
 888.01;14800.000; 2408.000;    0.000
 888.15;18088.000; 2516.000;    0.000
 888.29;25124.000; 2092.000;    0.000
 888.44;17020.000; 1884.000;    0.000
 888.58;14664.000; 2220.000;    0.000
 888.72;14656.000; 2524.000;    0.000
 888.86;18648.000; 2112.000;    0.000
 889.01;23256.000; 2060.000;    0.000
 889.15;17864.000; 2384.000;    0.000
 889.29;15176.000; 2632.000;    0.000
 889.43;11724.000; 1896.000;    0.000
 889.58;14548.000; 1928.000;    0.000
 889.72;15176.000; 2360.000;    0.000
 889.86;17148.000; 2852.000;    0.000
 890.00;13800.000; 1848.000;    0.000
 890.15;14020.000; 1888.000;    0.000
 890.29; 9808.000; 2424.000;    0.000
 890.43;14296.000; 2680.000;    0.000
 890.57;14992.000; 1936.000;    0.000
 890.72;12268.000; 1808.000;    0.000
 890.86;15628.000; 2532.000;    0.000
 891.00;12020.000; 2388.000;    0.000
 891.14;16736.000; 1892.000;    0.000
 891.28;17064.000; 2028.000;    0.000
 891.43;12352.000; 2568.000;    0.000
 891.57;11704.000; 2376.000;    0.000
 891.71;13624.000; 1880.000;    0.000
 891.85;18940.000; 1908.000;    0.000
 892.00;15464.000; 2660.000;    0.000
 892.14;14940.000; 2636.000;    0.000
 892.28;17212.000; 2072.000;    0.000
 892.42;14788.000; 1936.000;    0.000
 892.57;14520.000; 2604.000;    0.000
 892.71;10752.000; 2492.000;    0.000
 892.85;15084.000; 2012.000;    0.000
 892.99;16968.000; 1904.000;    0.000
 893.13;14336.000; 2796.000;    0.000
 893.28;13324.000; 2364.000;    0.000
 893.42;10552.000; 1816.000;    0.000
 893.56;12436.000; 1968.000;    0.000
 893.70;11292.000; 2156.000;    0.000
 893.84;20212.000; 2864.000;    0.000
 893.99;11876.000; 1984.000;    0.000
 894.13;16576.000; 2020.000;    0.000
 894.27;10972.000; 2188.000;    0.000
 894.41;16804.000; 2520.000;    0.000
 894.56; 9964.000; 1988.000;    0.000
 894.70;16688.000; 1948.000;    0.000
 894.84;13904.000; 2564.000;    0.000
 894.98;15956.000; 2708.000;    0.000
 895.12;13388.000; 2036.000;    0.000
 895.27;10688.000; 1856.000;    0.000
 895.41;15664.000; 2560.000;    0.000
 895.55;11508.000; 2300.000;    0.000
 895.69;12280.000; 1908.000;    0.000
 895.83;19948.000; 1928.000;    0.000
 895.98;11232.000; 2420.000;    0.000
 896.12;15992.000; 2396.000;    0.000
 896.26;18912.000; 2100.000;    0.000
 896.40;16796.000; 1972.000;    0.000
 896.54;12696.000; 2260.000;    0.000
 896.69;12180.000; 2240.000;    0.000
 896.83; 8952.000; 1932.000;    0.000
 896.97;10256.000; 1804.000;    0.000
 897.11;16720.000; 2728.000;    0.000
 897.25;21004.000; 2320.000;    0.000
 897.39;10680.000; 1856.000;    0.000
 897.54;15520.000; 1932.000;    0.000
 897.68;19384.000; 2396.000;    0.000
 897.82;15384.000; 2352.000;    0.000
 897.96;13028.000; 1888.000;    0.000
 898.10;13956.000; 1864.000;    0.000
 898.25;12600.000; 2588.000;    0.000
 898.39;11208.000; 2396.000;    0.000
 898.53;14140.000; 1896.000;    0.000
 898.67;13488.000; 1912.000;    0.000
 898.81;12708.000; 2680.000;    0.000
 898.95;16492.000; 2812.000;    0.000
 899.10;15392.000; 2064.000;    0.000
 899.24;16356.000; 2024.000;    0.000
 899.38;14632.000; 2296.000;    0.000
 899.52;12060.000; 2436.000;    0.000
 899.66;16088.000; 2012.000;    0.000
 899.81;16668.000; 2000.000;    0.000
 899.95;17788.000; 2496.000;    0.000
 900.09;11092.000; 2236.000;    0.000
 900.23;13660.000; 1976.000;    0.000
 900.37; 9292.000; 1832.000;    0.000
 900.51;10636.000; 2416.000;    0.000
 900.65;18184.000; 2664.000;    0.000
 900.80;12060.000; 1848.000;    0.000
 900.94;11436.000; 1940.000;    0.000
 901.08;11660.000; 2436.000;    0.000
 901.22;13364.000; 2624.000;    0.000
 901.36;20012.000; 2012.000;    0.000
 901.50;18232.000; 1960.000;    0.000
 901.65; 9776.000; 2256.000;    0.000
 901.79;12448.000; 2608.000;    0.000
 901.93;13844.000; 1940.000;    0.000
 902.07;15488.000; 1900.000;    0.000
 902.21;11676.000; 2168.000;    0.000
 902.35;18820.000; 2596.000;    0.000
 902.50;20620.000; 1988.000;    0.000
 902.64;14748.000; 1924.000;    0.000
 902.78;15716.000; 2376.000;    0.000
 902.92;15044.000; 2428.000;    0.000
 903.06; 9656.000; 2024.000;    0.000
 903.20;14660.000; 1984.000;    0.000
 903.34;13160.000; 2216.000;    0.000
 903.49;11064.000; 2360.000;    0.000
 903.63;13300.000; 1956.000;    0.000
 903.77; 8760.000; 2028.000;    0.000
 903.91;12648.000; 2660.000;    0.000
 904.05;14816.000; 2536.000;    0.000
 904.19;14428.000; 1784.000;    0.000
 904.33;13580.000; 1780.000;    0.000
 904.47;11116.000; 2420.000;    0.000
 904.62;16636.000; 2256.000;    0.000
 904.76;13608.000; 1976.000;    0.000
 904.90;22424.000; 2096.000;    0.000
 905.04;16440.000; 2472.000;    0.000
 905.18;10308.000; 2380.000;    0.000
 905.32;17032.000; 1972.000;    0.000
 905.46;10484.000; 1912.000;    0.000
 905.60;15892.000; 2788.000;    0.000
 905.75;13104.000; 2752.000;    0.000
 905.89; 9016.000; 1904.000;    0.000
 906.03; 9616.000; 1864.000;    0.000
 906.17;13064.000; 2504.000;    0.000
 906.31;14844.000; 2760.000;    0.000
 906.45;10456.000; 1892.000;    0.000
 906.59;10988.000; 1968.000;    0.000
 906.73;14540.000; 2424.000;    0.000
 906.88;13876.000; 2432.000;    0.000
 907.02;11824.000; 1868.000;    0.000
 907.16;11564.000; 1864.000;    0.000
 907.30;10896.000; 2320.000;    0.000
 907.44;13280.000; 2412.000;    0.000
 907.58;20524.000; 2052.000;    0.000
 907.72;15580.000; 1924.000;    0.000
 907.86;12864.000; 2300.000;    0.000
 908.00;12332.000; 2704.000;    0.000
 908.15;12308.000; 1968.000;    0.000
 908.29;12664.000; 1948.000;    0.000
 908.43;14604.000; 2284.000;    0.000
 908.57;15852.000; 2404.000;    0.000
 908.71;14196.000; 1988.000;    0.000
 908.85;17600.000; 1916.000;    0.000
 908.99;16144.000; 2552.000;    0.000
 909.13;11052.000; 2484.000;    0.000
 909.27;11560.000; 1928.000;    0.000
 909.41;18408.000; 2004.000;    0.000
 909.56;17224.000; 2388.000;    0.000
 909.70;14740.000; 2580.000;    0.000
 909.84; 9760.000; 2012.000;    0.000
 909.98;13036.000; 1932.000;    0.000
 910.12;10256.000; 2264.000;    0.000
 910.26;18064.000; 2768.000;    0.000
 910.40;10360.000; 1864.000;    0.000
 910.54;15836.000; 1996.000;    0.000
 910.68;14808.000; 2740.000;    0.000
 910.82;17340.000; 2712.000;    0.000
 910.96;11024.000; 1940.000;    0.000
 911.10;12300.000; 1896.000;    0.000
 911.25;19004.000; 2504.000;    0.000
 911.39;12024.000; 2592.000;    0.000
 911.53;13652.000; 1948.000;    0.000
 911.67;13588.000; 1888.000;    0.000
 911.81; 9092.000; 2208.000;    0.000
 911.95;15784.000; 2644.000;    0.000
 912.09; 8072.000; 1788.000;    0.000
 912.23;14048.000; 2032.000;    0.000
 912.37;17788.000; 2332.000;    0.000
 912.51;11580.000; 2352.000;    0.000
 912.65;20556.000; 2128.000;    0.000
 912.79;13112.000; 1960.000;    0.000
 912.93;13236.000; 2488.000;    0.000
 913.08;11008.000; 2672.000;    0.000
 913.22;11480.000; 1976.000;    0.000
 913.36;16612.000; 2056.000;    0.000
 913.50;21056.000; 2700.000;    0.000
 913.64;11724.000; 2540.000;    0.000
 913.78;14896.000; 1932.000;    0.000
 913.92;11992.000; 1888.000;    0.000
 914.06;16016.000; 2340.000;    0.000
 914.20;15168.000; 2432.000;    0.000
 914.34;11568.000; 1928.000;    0.000
 914.48; 9932.000; 1888.000;    0.000
 914.62; 8148.000; 2620.000;    0.000
 914.76;14952.000; 2444.000;    0.000
 914.90;11768.000; 1964.000;    0.000
 915.04;11956.000; 1932.000;    0.000
 915.18;15300.000; 2376.000;    0.000
 915.32;10656.000; 2656.000;    0.000
 915.46; 8692.000; 2012.000;    0.000
 915.61;14808.000; 1960.000;    0.000
 915.75;10668.000; 2508.000;    0.000
 915.89;10832.000; 2492.000;    0.000
 916.03;18640.000; 2084.000;    0.000
 916.17;12176.000; 1960.000;    0.000
 916.31;10736.000; 2492.000;    0.000
 916.45;12260.000; 2568.000;    0.000
 916.59; 9832.000; 1864.000;    0.000
 916.73;15176.000; 1924.000;    0.000
 916.87;10840.000; 2116.000;    0.000
 917.01;14780.000; 2348.000;    0.000
 917.15;10512.000; 1956.000;    0.000
 917.29;12312.000; 1820.000;    0.000
 917.43;11988.000; 2272.000;    0.000
 917.57;12912.000; 2452.000;    0.000
 917.71;11924.000; 2040.000;    0.000
 917.85; 9268.000; 1928.000;    0.000
 917.99;12568.000; 2896.000;    0.000
 918.13;13352.000; 2496.000;    0.000
 918.27;10848.000; 1920.000;    0.000
 918.41;18764.000; 1952.000;    0.000
 918.55;16132.000; 2312.000;    0.000
 918.69;13820.000; 2596.000;    0.000
 918.83;14816.000; 1932.000;    0.000
 918.97;17172.000; 1924.000;    0.000
 919.11;11304.000; 2348.000;    0.000
 919.25;10972.000; 2196.000;    0.000
 919.39;10412.000; 1988.000;    0.000
 919.53;12352.000; 2036.000;    0.000
 919.67;12748.000; 2428.000;    0.000
 919.81;11272.000; 2500.000;    0.000
 919.95;25876.000; 2132.000;    0.000
 920.09;17048.000; 1984.000;    0.000
 920.23; 9992.000; 2552.000;    0.000
 920.37;17252.000; 2876.000;    0.000
 920.51;17928.000; 1988.000;    0.000
 920.65;17516.000; 2032.000;    0.000
 920.79;18112.000; 2640.000;    0.000
 920.93; 9724.000; 2492.000;    0.000
 921.07;13332.000; 1944.000;    0.000
 921.21;14452.000; 1932.000;    0.000
 921.35;10212.000; 2412.000;    0.000
 921.49;12304.000; 2476.000;    0.000
 921.63;18284.000; 2060.000;    0.000
 921.77;18664.000; 1976.000;    0.000
 921.91;10008.000; 2052.000;    0.000
 922.05;14024.000; 2644.000;    0.000
 922.19;12692.000; 2016.000;    0.000
 922.33; 9336.000; 1960.000;    0.000
 922.47;14340.000; 2724.000;    0.000
 922.61;14744.000; 2740.000;    0.000
 922.75;14968.000; 2052.000;    0.000
 922.89;14972.000; 1972.000;    0.000
 923.03;10976.000; 2504.000;    0.000
 923.17;12860.000; 2312.000;    0.000
 923.31;15704.000; 2052.000;    0.000
 923.45;13228.000; 1940.000;    0.000
 923.59;20236.000; 2508.000;    0.000
 923.73; 9372.000; 2740.000;    0.000
 923.87;13164.000; 2020.000;    0.000
 924.01;15496.000; 1888.000;    0.000
 924.15;12688.000; 2604.000;    0.000
 924.29;11748.000; 2788.000;    0.000
 924.43;12316.000; 1964.000;    0.000
 924.57;12100.000; 1896.000;    0.000
 924.71;14828.000; 2316.000;    0.000
 924.85;17864.000; 2516.000;    0.000
 924.99;17280.000; 1972.000;    0.000
 925.13; 7756.000; 1932.000;    0.000
 925.27;17160.000; 2320.000;    0.000
 925.41;14608.000; 2492.000;    0.000
 925.55; 8692.000; 1924.000;    0.000
 925.69;13904.000; 1996.000;    0.000
 925.83;12548.000; 2264.000;    0.000
 925.97;12932.000; 2404.000;    0.000
 926.11;11456.000; 1944.000;    0.000
 926.25;15520.000; 1952.000;    0.000
 926.39;12248.000; 2712.000;    0.000
 926.53;11652.000; 2344.000;    0.000
 926.67;13260.000; 1932.000;    0.000
 926.81; 7464.000; 1936.000;    0.000
 926.95;11596.000; 2352.000;    0.000
 927.09;12028.000; 2452.000;    0.000
 927.23;10096.000; 1976.000;    0.000
 927.36;18892.000; 2016.000;    0.000
 927.50;10676.000; 2176.000;    0.000
 927.64; 7456.000; 2268.000;    0.000
 927.78; 6860.000; 1872.000;    0.000
 927.92;10820.000; 1932.000;    0.000
 928.06;12536.000; 2436.000;    0.000
 928.20;19612.000; 2480.000;    0.000
 928.34;20476.000; 2156.000;    0.000
 928.48;14088.000; 2020.000;    0.000
 928.62;19724.000; 2584.000;    0.000
 928.76;19200.000; 2964.000;    0.000
 928.90;19652.000; 2044.000;    0.000
 929.04;12704.000; 2004.000;    0.000
 929.18;10536.000; 2268.000;    0.000
 929.32; 8828.000; 2360.000;    0.000
 929.46;16204.000; 1952.000;    0.000
 929.60;12796.000; 1836.000;    0.000
 929.74; 7780.000; 2492.000;    0.000
 929.87;17652.000; 2456.000;    0.000
 930.01; 7216.000; 1912.000;    0.000
 930.15; 8600.000; 1856.000;    0.000
 930.29;11496.000; 2188.000;    0.000
 930.43;15076.000; 2388.000;    0.000
 930.57;14512.000; 2184.000;    0.000
 930.71;12296.000; 1844.000;    0.000
 930.85;11284.000; 2304.000;    0.000
 930.99;11948.000; 2560.000;    0.000
 931.13; 5724.000; 1900.000;    0.000
 931.27;14680.000; 2052.000;    0.000
 931.41;10976.000; 2404.000;    0.000
 931.55;18584.000; 2732.000;    0.000
 931.68; 8292.000; 1836.000;    0.000
 931.82;13228.000; 1916.000;    0.000
 931.96;14172.000; 2580.000;    0.000
 932.10;18244.000; 2660.000;    0.000
 932.24;11964.000; 2092.000;    0.000
 932.38;10828.000; 1960.000;    0.000
 932.52;14016.000; 2580.000;    0.000
 932.66; 9880.000; 2716.000;    0.000
 932.80;13820.000; 2000.000;    0.000
 932.94;15344.000; 2032.000;    0.000
 933.08;10664.000; 2232.000;    0.000
 933.22;11036.000; 2868.000;    0.000
 933.35;10612.000; 2032.000;    0.000
 933.49;12660.000; 2040.000;    0.000
 933.63;14632.000; 2396.000;    0.000
 933.77;20080.000; 2864.000;    0.000
 933.91;15332.000; 1992.000;    0.000
 934.05;18204.000; 2048.000;    0.000
 934.19;12956.000; 2544.000;    0.000
 934.33;18644.000; 2644.000;    0.000
 934.47; 9412.000; 1876.000;    0.000
 934.61;10104.000; 2000.000;    0.000
 934.74; 8020.000; 2280.000;    0.000
 934.88;12696.000; 2612.000;    0.000
 935.02; 9104.000; 1896.000;    0.000
 935.16;15660.000; 1984.000;    0.000
 935.30;11892.000; 2644.000;    0.000
 935.44;16988.000; 2588.000;    0.000
 935.58; 9188.000; 1820.000;    0.000
 935.72;18964.000; 2072.000;    0.000
 935.86;11444.000; 2536.000;    0.000
 935.99; 8460.000; 2664.000;    0.000
 936.13; 8808.000; 1856.000;    0.000
 936.27;14940.000; 2048.000;    0.000
 936.41;12480.000; 2328.000;    0.000
 936.55;25740.000; 2744.000;    0.000
 936.69; 9200.000; 1924.000;    0.000
 936.83; 8024.000; 1808.000;    0.000
 936.97;12312.000; 2428.000;    0.000
 937.10;11368.000; 2488.000;    0.000
 937.24;11888.000; 2012.000;    0.000
 937.38;11500.000; 1948.000;    0.000
 937.52;10656.000; 2284.000;    0.000
 937.66;33264.000; 3264.000;    0.000
 937.80;11240.000; 1980.000;    0.000
 937.94;13704.000; 1868.000;    0.000
 938.08;17792.000; 2552.000;    0.000
 938.21;15616.000; 2700.000;    0.000
 938.35;11948.000; 1988.000;    0.000
 938.49;12388.000; 1936.000;    0.000
 938.63;18684.000; 2552.000;    0.000
 938.77;15344.000; 2416.000;    0.000
 938.91;19204.000; 2144.000;    0.000
 939.05;15064.000; 2080.000;    0.000
 939.18;11564.000; 2524.000;    0.000
 939.32;16296.000; 2468.000;    0.000
 939.46;16404.000; 1972.000;    0.000
 939.60;13528.000; 1888.000;    0.000
 939.74;14180.000; 2296.000;    0.000
 939.88;20112.000; 2896.000;    0.000
 940.02;12692.000; 1916.000;    0.000
 940.15;14744.000; 1960.000;    0.000
 940.29;17144.000; 2980.000;    0.000
 940.43;19340.000; 2500.000;    0.000
 940.57;13444.000; 1972.000;    0.000
 940.71;10812.000; 1884.000;    0.000
 940.85;21708.000; 2920.000;    0.000
 940.98;12820.000; 2432.000;    0.000
 941.12; 8988.000; 1952.000;    0.000
 941.26;16348.000; 2092.000;    0.000
 941.40;17676.000; 2548.000;    0.000
 941.54;10588.000; 2384.000;    0.000
 941.68; 9980.000; 1880.000;    0.000
 941.82;14400.000; 1980.000;    0.000
 941.95;17724.000; 2436.000;    0.000
 942.09;10408.000; 2368.000;    0.000
 942.23;12036.000; 1896.000;    0.000
 942.37;17652.000; 2012.000;    0.000
 942.51;15532.000; 2684.000;    0.000
 942.65;13700.000; 2416.000;    0.000
 942.78;10996.000; 2036.000;    0.000
 942.92;12980.000; 1944.000;    0.000
 943.06;14404.000; 2476.000;    0.000
 943.20;15060.000; 2280.000;    0.000
 943.34;15252.000; 2080.000;    0.000
 943.47;14288.000; 2080.000;    0.000
 943.61;11844.000; 2388.000;    0.000
 943.75;21940.000; 2956.000;    0.000
 943.89;10436.000; 1872.000;    0.000
 944.03; 7756.000; 1812.000;    0.000
 944.17;10540.000; 2204.000;    0.000
 944.30;14024.000; 2556.000;    0.000
 944.44;15332.000; 2056.000;    0.000
 944.58;14796.000; 1960.000;    0.000
 944.72;14888.000; 2400.000;    0.000
 944.86;12320.000; 2564.000;    0.000
 944.99;12304.000; 1868.000;    0.000
 945.13; 6296.000; 2004.000;    0.000
